Planta;Operação;Remetente;CNPJ Rem;Cidade Rem;UF Rem;CTRC;DT Emissao CTRC;Nota Fiscal;DT Emissão NF;Qtde Volume;Vlr Mercadoria;Destinatário;CNPJ Dest;Cidade Dest;UF Dest;Tipo Agente;Agente;Dt Inicio Transporte;Agente Resumido;Prev. Entrega;Previsão Atualizada;Previsão Transportador;Condição especial;Cliente Agendado;Tipo Agenda;Cliente Premier;Site/Email/Tel;Acesso/Nome Resp;Data Agenda;Status Agenda;Ocorre Agenda;Data Entrega PR;Data Saida PR;Data Entrega DDA;Data Saida DDA;Data Entrega FINAL;Previsão Agente;Localização;Ocorrência;Detalhamento Ocorre;Resp Ocorre Int;Ocorrência Interna;Data Retorno Planta;Resp Atraso;Motivo Atraso;Ordem Status HUB;Status HUB;Performance Entrega CEVA;Performance Nova Previsão;Status Entrega;Região;Modal;Performance Entrega Agente;Teste1;Teste2;Status XD;Aging;Teste5;Status Congelado;Previsão Congelada;Ocorrência Base Congelada;Status Entrega x Agenda;Lead Time;Chave lead Time;Agente Entrega;Critico;Fil Origem Alfa;Peso Bruto;Peso Liquido;Email;Chave;Meta Operação;Desti Resumido;Status Resumido Agenda;Aging Processo Em Aberto;Status Agenda Resumido 2;Dt Corte;Filial;Data Entrega Final (Tratado);DT Emissão CTRC (Tratado);Performance Entrega CEVA + Transferência
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116926;03/09/2026;888863;31/08/2026;1;605,62;CIA BRASILEIRA DIST AUTOMO SA;4,26E+13;SANTA MARIA;RS;Agregado;TRANSPORTES OURO NEGRO LTDA.;03/09/2026;OURO NEGRO;11/09/2026;10/09/2026;05/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;10/09/2026;Agendado;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;SUL;RODOVIARIO;Entregue no Prazo;;4258009200;;Expedido;;;;;;4;VALINHOSRODOVIARIO LTLSANTA MARIA;NORTEX;;;;;"pontofocal9@ouronegro.com;clientesespeciais@ouronegro.com";1,16927E+11;0,96;CIA BRASILEIRA;Agendado;6 até 10 Dias;Agendado;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116926;03/09/2026;888541;31/08/2026;1;285,44;CIA BRASILEIRA DIST AUTOMO SA;4,26E+13;SANTA MARIA;RS;Agregado;TRANSPORTES OURO NEGRO LTDA.;03/09/2026;OURO NEGRO;11/09/2026;10/09/2026;05/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;10/09/2026;Agendado;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;SUL;RODOVIARIO;Entregue no Prazo;;4258009200;;Expedido;;;;;;4;VALINHOSRODOVIARIO LTLSANTA MARIA;NORTEX;;;;;"pontofocal9@ouronegro.com;clientesespeciais@ouronegro.com";1,16927E+11;0,96;CIA BRASILEIRA;Agendado;6 até 10 Dias;Agendado;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116933;03/09/2026;890595;01/09/2026;1;486,78;CIA BRASILEIRA DIST AUTOMO SA;4,26E+13;PELOTAS;RS;Agregado;TRANSPORTES OURO NEGRO LTDA.;03/09/2026;OURO NEGRO;11/09/2026;10/09/2026;09/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;11/09/2026;Agendado;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;SUL;RODOVIARIO;Entregue no Prazo;;4258009200;;Expedido;;;;;;6;VALINHOSRODOVIARIO LTLPELOTAS;NORTEX;;;;;"pontofocal9@ouronegro.com;clientesespeciais@ouronegro.com";1,16934E+11;0,96;CIA BRASILEIRA;Agendado;6 até 10 Dias;Agendado;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116933;03/09/2026;890233;01/09/2026;1;1237,72;CIA BRASILEIRA DIST AUTOMO SA;4,26E+13;PELOTAS;RS;Agregado;TRANSPORTES OURO NEGRO LTDA.;03/09/2026;OURO NEGRO;11/09/2026;10/09/2026;09/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;11/09/2026;Agendado;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;SUL;RODOVIARIO;Entregue no Prazo;;4258009200;;Expedido;;;;;;6;VALINHOSRODOVIARIO LTLPELOTAS;NORTEX;;;;;"pontofocal9@ouronegro.com;clientesespeciais@ouronegro.com";1,16934E+11;0,96;CIA BRASILEIRA;Agendado;6 até 10 Dias;Agendado;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116933;03/09/2026;888153;31/08/2026;1;451,46;CIA BRASILEIRA DIST AUTOMO SA;4,26E+13;PELOTAS;RS;Agregado;TRANSPORTES OURO NEGRO LTDA.;03/09/2026;OURO NEGRO;11/09/2026;10/09/2026;09/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;11/09/2026;Agendado;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;SUL;RODOVIARIO;Entregue no Prazo;;4258009200;;Expedido;;;;;;6;VALINHOSRODOVIARIO LTLPELOTAS;NORTEX;;;;;"pontofocal9@ouronegro.com;clientesespeciais@ouronegro.com";1,16934E+11;0,96;CIA BRASILEIRA;Agendado;6 até 10 Dias;Agendado;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116933;03/09/2026;888540;31/08/2026;1;380;CIA BRASILEIRA DIST AUTOMO SA;4,26E+13;PELOTAS;RS;Agregado;TRANSPORTES OURO NEGRO LTDA.;03/09/2026;OURO NEGRO;11/09/2026;10/09/2026;09/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;11/09/2026;Agendado;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;SUL;RODOVIARIO;#REF!;;4258009200;;Expedido;;;;;;6;VALINHOSRODOVIARIO LTLPELOTAS;NORTEX;;;;;"pontofocal9@ouronegro.com;clientesespeciais@ouronegro.com";1,16934E+11;0,96;CIA BRASILEIRA;Agendado;6 até 10 Dias;Agendado;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116978;03/09/2026;887366;31/08/2026;1;1051,66;IMPARTS DISTRIBUIDORA AUTOMOTIVA LTDA;6,15E+12;PASSO FUNDO;RS;Agregado;TRANSPORTES OURO NEGRO LTDA.;03/09/2026;OURO NEGRO;11/09/2026;10/09/2026;05/01/1900;;Não;;;;;;;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;SUL;RODOVIARIO;Entregue no Prazo;;615172200;;Expedido;;;;;;4;VALINHOSRODOVIARIO LTLPASSO FUNDO;NORTEX;;;;;"pontofocal9@ouronegro.com;clientesespeciais@ouronegro.com";1,16979E+11;0,96;IMPARTS;Pendente;6 até 10 Dias;Pendente Agenda;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116978;03/09/2026;887222;29/08/2026;3;1868,41;IMPARTS DISTRIBUIDORA AUTOMOTIVA LTDA;6,15E+12;PASSO FUNDO;RS;Agregado;TRANSPORTES OURO NEGRO LTDA.;03/09/2026;OURO NEGRO;11/09/2026;10/09/2026;05/01/1900;;Não;;;;;;;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;SUL;RODOVIARIO;Entregue no Prazo;;615172200;;Expedido;;;;;;4;VALINHOSRODOVIARIO LTLPASSO FUNDO;NORTEX;;;;;"pontofocal9@ouronegro.com;clientesespeciais@ouronegro.com";1,16979E+11;0,96;IMPARTS;Pendente;6 até 10 Dias;Pendente Agenda;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116978;03/09/2026;888838;31/08/2026;2;765,7;IMPARTS DISTRIBUIDORA AUTOMOTIVA LTDA;6,15E+12;PASSO FUNDO;RS;Agregado;TRANSPORTES OURO NEGRO LTDA.;03/09/2026;OURO NEGRO;11/09/2026;10/09/2026;05/01/1900;;Não;;;;;;;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;SUL;RODOVIARIO;Entregue no Prazo;;615172200;;Expedido;;;;;;4;VALINHOSRODOVIARIO LTLPASSO FUNDO;NORTEX;;;;;"pontofocal9@ouronegro.com;clientesespeciais@ouronegro.com";1,16979E+11;0,96;IMPARTS;Pendente;6 até 10 Dias;Pendente Agenda;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116978;03/09/2026;888909;31/08/2026;2;1032,83;IMPARTS DISTRIBUIDORA AUTOMOTIVA LTDA;6,15E+12;PASSO FUNDO;RS;Agregado;TRANSPORTES OURO NEGRO LTDA.;03/09/2026;OURO NEGRO;11/09/2026;10/09/2026;05/01/1900;;Não;;;;;;;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;SUL;RODOVIARIO;Entregue no Prazo;;615172200;;Expedido;;;;;;4;VALINHOSRODOVIARIO LTLPASSO FUNDO;NORTEX;;;;;"pontofocal9@ouronegro.com;clientesespeciais@ouronegro.com";1,16979E+11;0,96;IMPARTS;Pendente;6 até 10 Dias;Pendente Agenda;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116981;03/09/2026;889515;01/09/2026;1;239,41;J. S. DIST. (CUIABA);4,19E+12;CUIABA;MT;Agregado;CARVALIMA TRANSP. LTDA;03/09/2026;CARVALIMA;11/09/2026;10/09/2026;09/01/1900;;Não;;;;;;;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;418587700;;Expedido;;;;;;6;VALINHOSRODOVIARIO LTLCUIABA;NORTEX;;;;;nce11@carvalima.com.br;1,16982E+11;0,96;JS DISTRIBUIDORA;Pendente;6 até 10 Dias;Pendente Agenda;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116981;03/09/2026;889717;01/09/2026;1;275,22;J. S. DIST. (CUIABA);4,19E+12;CUIABA;MT;Agregado;CARVALIMA TRANSP. LTDA;03/09/2026;CARVALIMA;11/09/2026;10/09/2026;09/01/1900;;Não;;;;;;;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;418587700;;Expedido;;;;;;6;VALINHOSRODOVIARIO LTLCUIABA;NORTEX;;;;;nce11@carvalima.com.br;1,16982E+11;0,96;JS DISTRIBUIDORA;Pendente;6 até 10 Dias;Pendente Agenda;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116981;03/09/2026;890297;01/09/2026;2;652,85;J. S. DIST. (CUIABA);4,19E+12;CUIABA;MT;Agregado;CARVALIMA TRANSP. LTDA;03/09/2026;CARVALIMA;11/09/2026;10/09/2026;09/01/1900;;Não;;;;;;;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;418587700;;Expedido;;;;;;6;VALINHOSRODOVIARIO LTLCUIABA;NORTEX;;;;;nce11@carvalima.com.br;1,16982E+11;0,96;JS DISTRIBUIDORA;Pendente;6 até 10 Dias;Pendente Agenda;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116981;03/09/2026;889766;01/09/2026;4;2341,61;J. S. DIST. (CUIABA);4,19E+12;CUIABA;MT;Agregado;CARVALIMA TRANSP. LTDA;03/09/2026;CARVALIMA;11/09/2026;10/09/2026;09/01/1900;;Não;;;;;;;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;418587700;;Expedido;;;;;;6;VALINHOSRODOVIARIO LTLCUIABA;NORTEX;;;;;nce11@carvalima.com.br;1,16982E+11;0,96;JS DISTRIBUIDORA;Pendente;6 até 10 Dias;Pendente Agenda;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116981;03/09/2026;890303;01/09/2026;0;12,22;J. S. DIST. (CUIABA);4,19E+12;CUIABA;MT;Agregado;CARVALIMA TRANSP. LTDA;03/09/2026;CARVALIMA;11/09/2026;10/09/2026;09/01/1900;;Não;;;;;;;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;418587700;;Expedido;;;;;;6;VALINHOSRODOVIARIO LTLCUIABA;NORTEX;;;;;nce11@carvalima.com.br;1,16982E+11;0,96;JS DISTRIBUIDORA;Pendente;6 até 10 Dias;Pendente Agenda;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116981;03/09/2026;890626;01/09/2026;2;2585,66;J. S. DIST. (CUIABA);4,19E+12;CUIABA;MT;Agregado;CARVALIMA TRANSP. LTDA;03/09/2026;CARVALIMA;11/09/2026;10/09/2026;09/01/1900;;Não;;;;;;;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;418587700;;Expedido;;;;;;6;VALINHOSRODOVIARIO LTLCUIABA;NORTEX;;;;;nce11@carvalima.com.br;1,16982E+11;0,96;JS DISTRIBUIDORA;Pendente;6 até 10 Dias;Pendente Agenda;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116981;03/09/2026;884879;26/08/2026;1;4022,09;J. S. DIST. (CUIABA);4,19E+12;CUIABA;MT;Agregado;CARVALIMA TRANSP. LTDA;03/09/2026;CARVALIMA;11/09/2026;10/09/2026;09/01/1900;;Não;;;;;;;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;418587700;;Expedido;;;;;;6;VALINHOSRODOVIARIO LTLCUIABA;NORTEX;;;;;nce11@carvalima.com.br;1,16982E+11;0,96;JS DISTRIBUIDORA;Pendente;6 até 10 Dias;Pendente Agenda;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116981;03/09/2026;889984;01/09/2026;1;943,35;J. S. DIST. (CUIABA);4,19E+12;CUIABA;MT;Agregado;CARVALIMA TRANSP. LTDA;03/09/2026;CARVALIMA;11/09/2026;10/09/2026;09/01/1900;;Não;;;;;;;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;418587700;;Expedido;;;;;;6;VALINHOSRODOVIARIO LTLCUIABA;NORTEX;;;;;nce11@carvalima.com.br;1,16982E+11;0,96;JS DISTRIBUIDORA;Pendente;6 até 10 Dias;Pendente Agenda;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116981;03/09/2026;890298;01/09/2026;0;1413,38;J. S. DIST. (CUIABA);4,19E+12;CUIABA;MT;Agregado;CARVALIMA TRANSP. LTDA;03/09/2026;CARVALIMA;11/09/2026;10/09/2026;09/01/1900;;Não;;;;;;;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;418587700;;Expedido;;;;;;6;VALINHOSRODOVIARIO LTLCUIABA;NORTEX;;;;;nce11@carvalima.com.br;1,16982E+11;0,96;JS DISTRIBUIDORA;Pendente;6 até 10 Dias;Pendente Agenda;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116981;03/09/2026;889249;01/09/2026;1;3657,6;J. S. DIST. (CUIABA);4,19E+12;CUIABA;MT;Agregado;CARVALIMA TRANSP. LTDA;03/09/2026;CARVALIMA;11/09/2026;10/09/2026;09/01/1900;;Não;;;;;;;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;418587700;;Expedido;;;;;;6;VALINHOSRODOVIARIO LTLCUIABA;NORTEX;;;;;nce11@carvalima.com.br;1,16982E+11;0,96;JS DISTRIBUIDORA;Pendente;6 até 10 Dias;Pendente Agenda;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116981;03/09/2026;889816;01/09/2026;2;2403,64;J. S. DIST. (CUIABA);4,19E+12;CUIABA;MT;Agregado;CARVALIMA TRANSP. LTDA;03/09/2026;CARVALIMA;11/09/2026;10/09/2026;09/01/1900;;Não;;;;;;;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;418587700;;Expedido;;;;;;6;VALINHOSRODOVIARIO LTLCUIABA;NORTEX;;;;;nce11@carvalima.com.br;1,16982E+11;0,96;JS DISTRIBUIDORA;Pendente;6 até 10 Dias;Pendente Agenda;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116981;03/09/2026;890304;01/09/2026;0;50,22;J. S. DIST. (CUIABA);4,19E+12;CUIABA;MT;Agregado;CARVALIMA TRANSP. LTDA;03/09/2026;CARVALIMA;11/09/2026;10/09/2026;09/01/1900;;Não;;;;;;;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;418587700;;Expedido;;;;;;6;VALINHOSRODOVIARIO LTLCUIABA;NORTEX;;;;;nce11@carvalima.com.br;1,16982E+11;0,96;JS DISTRIBUIDORA;Pendente;6 até 10 Dias;Pendente Agenda;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116981;03/09/2026;889719;01/09/2026;0;324,93;J. S. DIST. (CUIABA);4,19E+12;CUIABA;MT;Agregado;CARVALIMA TRANSP. LTDA;03/09/2026;CARVALIMA;11/09/2026;10/09/2026;09/01/1900;;Não;;;;;;;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;418587700;;Expedido;;;;;;6;VALINHOSRODOVIARIO LTLCUIABA;NORTEX;;;;;nce11@carvalima.com.br;1,16982E+11;0,96;JS DISTRIBUIDORA;Pendente;6 até 10 Dias;Pendente Agenda;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116981;03/09/2026;888291;31/08/2026;2;328,26;J. S. DIST. (CUIABA);4,19E+12;CUIABA;MT;Agregado;CARVALIMA TRANSP. LTDA;03/09/2026;CARVALIMA;11/09/2026;10/09/2026;09/01/1900;;Não;;;;;;;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;418587700;;Expedido;;;;;;6;VALINHOSRODOVIARIO LTLCUIABA;NORTEX;;;;;nce11@carvalima.com.br;1,16982E+11;0,96;JS DISTRIBUIDORA;Pendente;6 até 10 Dias;Pendente Agenda;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116981;03/09/2026;889773;01/09/2026;0;134,98;J. S. DIST. (CUIABA);4,19E+12;CUIABA;MT;Agregado;CARVALIMA TRANSP. LTDA;03/09/2026;CARVALIMA;11/09/2026;10/09/2026;09/01/1900;;Não;;;;;;;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;418587700;;Expedido;;;;;;6;VALINHOSRODOVIARIO LTLCUIABA;NORTEX;;;;;nce11@carvalima.com.br;1,16982E+11;0,96;JS DISTRIBUIDORA;Pendente;6 até 10 Dias;Pendente Agenda;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116981;03/09/2026;890302;01/09/2026;1;95,4;J. S. DIST. (CUIABA);4,19E+12;CUIABA;MT;Agregado;CARVALIMA TRANSP. LTDA;03/09/2026;CARVALIMA;11/09/2026;10/09/2026;09/01/1900;;Não;;;;;;;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;418587700;;Expedido;;;;;;6;VALINHOSRODOVIARIO LTLCUIABA;NORTEX;;;;;nce11@carvalima.com.br;1,16982E+11;0,96;JS DISTRIBUIDORA;Pendente;6 até 10 Dias;Pendente Agenda;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116981;03/09/2026;890098;01/09/2026;1;1717,17;J. S. DIST. (CUIABA);4,19E+12;CUIABA;MT;Agregado;CARVALIMA TRANSP. LTDA;03/09/2026;CARVALIMA;11/09/2026;10/09/2026;09/01/1900;;Não;;;;;;;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;418587700;;Expedido;;;;;;6;VALINHOSRODOVIARIO LTLCUIABA;NORTEX;;;;;nce11@carvalima.com.br;1,16982E+11;0,96;JS DISTRIBUIDORA;Pendente;6 até 10 Dias;Pendente Agenda;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116981;03/09/2026;890566;01/09/2026;1;884,74;J. S. DIST. (CUIABA);4,19E+12;CUIABA;MT;Agregado;CARVALIMA TRANSP. LTDA;03/09/2026;CARVALIMA;11/09/2026;10/09/2026;09/01/1900;;Não;;;;;;;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;418587700;;Expedido;;;;;;6;VALINHOSRODOVIARIO LTLCUIABA;NORTEX;;;;;nce11@carvalima.com.br;1,16982E+11;0,96;JS DISTRIBUIDORA;Pendente;6 até 10 Dias;Pendente Agenda;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;116981;03/09/2026;889610;01/09/2026;1;2315,63;J. S. DIST. (CUIABA);4,19E+12;CUIABA;MT;Agregado;CARVALIMA TRANSP. LTDA;03/09/2026;CARVALIMA;11/09/2026;10/09/2026;09/01/1900;;Não;;;;;;;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;418587700;;Expedido;;;;;;6;VALINHOSRODOVIARIO LTLCUIABA;NORTEX;;;;;nce11@carvalima.com.br;1,16982E+11;0,96;JS DISTRIBUIDORA;Pendente;6 até 10 Dias;Pendente Agenda;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;117006;03/09/2026;888910;31/08/2026;2;1057,94;MARAJO COMERCIO DE AUTO PECAS LTDA;2,16E+13;VARZEA GRANDE;MT;Agregado;CARVALIMA TRANSP. LTDA;03/09/2026;CARVALIMA;11/09/2026;10/09/2026;09/01/1900;;Não;;;;;;;;;;;;10/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;2158260100;;Expedido;;;;;;6;VALINHOSRODOVIARIO LTLVARZEA GRANDE;NORTEX;;;;;nce11@carvalima.com.br;1,17007E+11;0,96;MARAJO CMERCIO;Pendente;6 até 10 Dias;Pendente Agenda;=> 01/03;;10/09/2026;03/09/2026;Entregue no Prazo
